n1,n2,n3,n4,n5,n6,n7
1,2,26,27,32,38,45
1,2,26,27,32,39,42
1,2,26,27,32,43,44
1,2,26,27,33,34,36
1,2,26,27,33,39,46
1,2,26,27,33,40,42
1,2,26,27,33,40,45
1,2,26,27,33,41,43
1,2,26,27,34,37,38
1,2,26,27,34,39,44
1,2,26,27,34,42,43
1,2,26,27,34,44,45
1,2,26,27,35,36,37
1,2,26,27,35,38,42
1,2,26,27,35,40,43
1,2,26,27,35,41,46
1,2,26,27,35,45,47
1,2,26,27,36,38,40
1,2,26,27,36,39,41
1,2,26,27,36,41,44
1,2,26,27,36,42,43
1,2,26,27,36,45,46
1,2,26,27,37,39,45
1,2,26,27,37,41,42
1,2,26,27,37,43,46
1,2,26,27,38,42,44
1,2,26,28,33,43,45
1,2,26,28,33,44,46
1,2,26,28,36,41,47
1,2,26,28,37,40,44
1,2,26,29,36,43,47
1,2,26,29,39,46,47
1,2,26,30,36,40,42
1,2,27,28,32,38,43
1,2,27,28,32,39,40
1,2,27,28,34,40,46
1,2,27,28,34,41,45
1,2,27,28,35,42,45
1,2,27,28,36,42,46
1,2,27,28,38,40,47
1,2,27,28,38,41,46
1,2,27,29,36,44,47
1,2,27,29,39,42,43
1,2,27,29,40,41,44
1,2,27,30,36,41,46
1,2,27,30,38,44,46
1,2,27,31,32,33,44
1,2,27,31,37,41,43
1,2,27,32,39,44,47
1,2,27,32,40,46,47
1,2,28,29,33,34,42
1,2,28,29,33,35,36
1,2,28,29,33,36,39
1,2,28,29,33,37,38
1,2,28,29,33,40,43
1,2,28,29,34,35,43
1,2,28,29,34,36,37
1,2,28,29,34,38,39
1,2,28,29,34,40,45
1,2,28,29,35,37,46
1,2,28,29,35,38,41
1,2,28,29,35,42,44
1,2,28,29,36,38,40
1,2,28,29,36,41,43
1,2,28,29,36,42,45
1,2,28,29,37,39,41
1,2,28,29,37,42,45
1,2,28,29,37,42,47
1,2,28,29,37,43,44
1,2,28,29,38,43,46
1,2,28,29,38,44,45
1,2,28,30,32,41,44
1,2,28,30,35,40,47
1,2,28,30,36,39,44
1,2,28,30,38,41,42
1,2,28,30,39,42,46
1,2,28,34,42,44,46
1,2,29,30,37,39,40
1,2,29,30,38,42,47
1,2,29,30,39,43,45
1,2,29,30,41,45,47
1,2,29,31,34,40,46
1,2,29,31,39,44,45
1,2,29,31,41,44,46
1,2,30,31,36,37,43
1,2,30,31,37,40,44
1,2,30,31,37,42,46
1,2,30,31,37,43,47
1,2,30,31,38,39,41
1,2,30,31,38,40,43
1,2,30,31,45,46,47
1,2,30,32,40,41,45
1,2,30,33,43,44,47
1,2,30,35,36,43,46
1,2,30,35,37,44,45
1,2,31,33,39,42,47
1,2,31,34,43,45,47
1,2,31,36,40,41,45
1,2,31,38,43,44,47
1,2,32,33,41,45,47
1,2,32,33,42,43,46
1,2,32,34,38,41,42
1,2,32,35,39,43,45
1,2,32,35,42,46,47
1,2,32,37,38,41,44
1,2,33,34,42,45,46
1,2,33,35,41,44,47
1,2,34,41,43,46,47
1,26,33,35,39,40,41
1,27,30,31,34,36,38
1,28,35,39,42,43,47
1,29,30,36,40,46,47
1,29,34,39,40,41,42
1,29,35,39,44,45,46
1,30,31,36,42,43,44
1,30,32,37,38,45,46
1,31,34,40,42,44,47
17,20,22,24,29,32,36
28,32,33,40,41,43,46
31,33,35,38,40,44,45
